Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1246198,-,-,-,40.77,-73.94,-5,0,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2000,1,1,0,0,0,0,0,0,0,162.28,0.0,1.1,0.721,255.3,99.3,0,1020.0
2000,1,1,0,30,0,0,0,0,0,161.11,0.0,1.1,0.722,255.3,99.31,0,1020.0
2000,1,1,1,0,0,0,0,0,0,158.12,0.0,1.1,0.724,258.0,100.0,0,1020.0
2000,1,1,1,30,0,0,0,0,0,153.93,0.0,1.1,0.725,258.0,100.0,0,1020.0
2000,1,1,2,0,0,0,0,0,0,149.04,0.0,1.1,0.727,260.5,100.0,0,1020.0
2000,1,1,2,30,0,0,0,1,0,143.76,0.0,1.0,0.725,260.5,100.0,0,1020.0
2000,1,1,3,0,0,0,0,1,0,138.26,0.0,1.0,0.723,261.7,100.0,0,1020.0
2000,1,1,3,30,0,0,0,1,0,132.64000000000001,0.0,1.0,0.721,261.7,100.0,0,1020.0
2000,1,1,4,0,0,0,0,1,0,126.97,0.0,1.0,0.719,265.6,100.0,0,1020.0
2000,1,1,4,30,0,0,0,1,0,121.3,0.0,1.1,0.721,265.6,100.0,0,1020.0
2000,1,1,5,0,0,0,0,1,0,115.66,0.0,1.3,0.724,265.8,98.81,0,1020.0
2000,1,1,5,30,0,0,0,1,0,110.09,0.0,1.2000000000000002,0.734,265.8,98.83,0,1020.0
2000,1,1,6,0,0,0,0,1,0,104.63,0.0,1.1,0.744,254.0,97.69,0,1020.0
2000,1,1,6,30,0,0,0,1,0,99.3,0.0,1.1,0.763,254.0,97.7,0,1020.0
2000,1,1,7,0,0,0,0,1,0,94.15,0.0,1.2000000000000002,0.782,236.9,97.56,0,1020.0
2000,1,1,7,30,0,0,0,1,0,89.2,0.0,1.2000000000000002,0.806,236.9,97.57000000000001,0,1020.0
2000,1,1,8,0,4,0,4,4,0,84.52,0.0,1.2000000000000002,0.8320000000000001,228.20000000000002,100.0,1,1020.0
2000,1,1,8,30,9,0,9,4,0,80.15,0.0,1.2000000000000002,0.856,228.20000000000002,100.0,1,1020.0
2000,1,1,9,0,48,0,48,4,1,76.15,0.0,1.4000000000000001,0.881,223.10000000000002,100.0,2,1020.0
2000,1,1,9,30,121,85,147,4,1,72.59,0.0,1.4000000000000001,0.898,223.10000000000002,93.48,2,1020.0
2000,1,1,10,0,139,42,154,4,1,69.53,0.0,1.5,0.916,220.0,92.67,3,1020.0
2000,1,1,10,30,121,605,357,0,1,67.07000000000001,0.0,1.6,0.915,220.0,92.64,3,1020.0
2000,1,1,11,0,124,642,393,0,2,65.25,0.0,1.7000000000000002,0.914,216.20000000000002,92.23,4,1020.0
2000,1,1,11,30,127,658,414,0,2,64.14,0.0,1.8,0.9,216.20000000000002,92.18,5,1020.0
2000,1,1,12,0,120,688,424,0,3,63.78,0.0,1.9000000000000001,0.887,214.10000000000002,92.33,6,1020.0
2000,1,1,12,30,119,684,417,0,3,64.18,0.0,1.9000000000000001,0.882,214.10000000000002,92.29,6,1020.0
2000,1,1,13,0,109,696,400,0,4,65.33,0.0,2.0,0.878,212.10000000000002,92.03,7,1020.0
2000,1,1,13,30,104,671,365,0,4,67.18,0.0,1.8,0.887,212.10000000000002,92.02,7,1020.0
2000,1,1,14,0,92,658,321,0,5,69.68,0.0,1.7000000000000002,0.896,209.70000000000002,89.46000000000001,7,1020.0
2000,1,1,14,30,84,604,263,0,5,72.76,0.0,1.4000000000000001,0.905,209.70000000000002,95.82000000000001,6,1020.0
2000,1,1,15,0,69,551,199,0,4,76.34,0.0,1.2000000000000002,0.915,208.4,100.0,5,1020.0
2000,1,1,15,30,54,441,128,0,2,80.36,0.0,1.2000000000000002,0.918,208.4,100.0,4,1020.0
2000,1,1,16,0,33,295,60,0,2,84.75,0.0,1.3,0.921,211.70000000000002,100.0,3,1020.0
2000,1,1,16,30,0,0,0,4,2,89.45,0.0,1.3,0.919,211.70000000000002,100.0,2,1020.0
2000,1,1,17,0,0,0,0,4,2,94.4,0.0,1.4000000000000001,0.918,219.20000000000002,100.0,2,1020.0
2000,1,1,17,30,0,0,0,0,2,99.57000000000001,0.0,1.4000000000000001,0.917,219.20000000000002,100.0,2,1020.0
2000,1,1,18,0,0,0,0,0,2,104.91,0.0,1.4000000000000001,0.917,227.10000000000002,100.0,2,1020.0
2000,1,1,18,30,0,0,0,0,1,110.37,0.0,1.3,0.918,227.10000000000002,100.0,2,1020.0
2000,1,1,19,0,0,0,0,0,1,115.94,0.0,1.3,0.919,233.9,100.0,2,1020.0
2000,1,1,19,30,0,0,0,1,1,121.58,0.0,1.2000000000000002,0.925,233.9,100.0,2,1020.0
2000,1,1,20,0,0,0,0,0,1,127.25,0.0,1.2000000000000002,0.931,237.8,100.0,2,1020.0
2000,1,1,20,30,0,0,0,0,1,132.92000000000002,0.0,1.1,0.9500000000000001,237.8,100.0,2,1020.0
2000,1,1,21,0,0,0,0,1,1,138.54,0.0,1.1,0.97,239.70000000000002,100.0,2,1020.0
2000,1,1,21,30,0,0,0,1,1,144.03,0.0,1.0,1.022,239.70000000000002,100.0,2,1020.0
2000,1,1,22,0,0,0,0,4,1,149.28,0.0,1.0,1.077,241.8,100.0,2,1020.0
2000,1,1,22,30,0,0,0,7,1,154.13,0.0,0.9,1.17,241.8,100.0,2,1020.0
2000,1,1,23,0,0,0,0,7,1,158.26,0.0,0.9,1.2630000000000001,240.9,100.0,2,1020.0
2000,1,1,23,30,0,0,0,7,1,161.16,0.0,0.9,1.367,240.9,100.0,2,1020.0
2000,1,2,0,0,0,0,0,4,1,162.20000000000002,0.0,0.9,1.471,240.20000000000002,100.0,2,1020.0
2000,1,2,0,30,0,0,0,4,1,161.07,0.0,0.8,1.546,240.20000000000002,100.0,2,1020.0
2000,1,2,1,0,0,0,0,4,1,158.11,0.0,0.8,1.622,239.9,100.0,2,1020.0
2000,1,2,1,30,0,0,0,4,1,153.94,0.0,0.7000000000000001,1.676,239.9,100.0,2,1020.0
2000,1,2,2,0,0,0,0,4,1,149.07,0.0,0.7000000000000001,1.731,243.60000000000002,100.0,2,1020.0
2000,1,2,2,30,0,0,0,0,1,143.8,0.0,0.7000000000000001,1.81,243.60000000000002,100.0,2,1020.0
2000,1,2,3,0,0,0,0,0,1,138.3,0.0,0.7000000000000001,1.889,242.10000000000002,100.0,2,1020.0
2000,1,2,3,30,0,0,0,4,1,132.68,0.0,0.7000000000000001,1.976,242.10000000000002,100.0,2,1020.0
2000,1,2,4,0,0,0,0,4,2,127.01,0.0,0.8,2.063,229.10000000000002,100.0,2,1020.0
2000,1,2,4,30,0,0,0,4,2,121.34,0.0,0.8,2.107,229.10000000000002,100.0,2,1020.0
2000,1,2,5,0,0,0,0,7,2,115.7,0.0,0.9,2.152,218.4,100.0,2,1020.0
2000,1,2,5,30,0,0,0,4,2,110.13,0.0,0.8,2.1590000000000003,218.4,100.0,2,1020.0
2000,1,2,6,0,0,0,0,4,2,104.66,0.0,0.8,2.1670000000000003,208.5,100.0,3,1020.0
2000,1,2,6,30,0,0,0,4,2,99.33,0.0,0.8,2.1350000000000002,208.5,100.0,3,1020.0
2000,1,2,7,0,0,0,0,7,2,94.17,0.0,0.8,2.104,197.3,100.0,3,1020.0
2000,1,2,7,30,0,0,0,7,2,89.22,0.0,0.8,2.061,197.3,100.0,3,1020.0
2000,1,2,8,0,16,0,16,7,2,84.53,0.0,0.9,2.017,191.8,100.0,4,1020.0
2000,1,2,8,30,34,0,34,7,2,80.15,0.0,1.1,1.994,191.8,100.0,4,1020.0
2000,1,2,9,0,92,161,131,7,4,76.14,0.0,1.4000000000000001,1.971,194.4,100.0,5,1020.0
2000,1,2,9,30,121,87,147,7,4,72.56,0.0,1.6,1.983,194.4,100.0,5,1020.0
2000,1,2,10,0,140,48,157,7,4,69.5,0.0,1.8,1.995,206.0,100.0,6,1020.0
2000,1,2,10,30,167,151,226,7,5,67.02,0.0,1.8,2.047,206.0,98.57000000000001,6,1020.0
2000,1,2,11,0,177,226,272,7,6,65.19,0.0,1.8,2.099,212.70000000000002,97.57000000000001,7,1020.0
2000,1,2,11,30,179,287,305,7,6,64.07000000000001,0.0,1.6,2.154,212.70000000000002,97.52,7,1020.0
2000,1,2,12,0,161,415,345,3,7,63.7,0.0,1.5,2.21,213.8,100.0,8,1010.0
2000,1,2,12,30,167,361,325,3,7,64.08,0.0,1.3,2.235,213.8,100.0,8,1010.0
2000,1,2,13,0,162,343,305,3,7,65.22,0.0,1.2000000000000002,2.262,209.0,100.0,8,1010.0
2000,1,2,13,30,152,309,273,4,7,67.06,0.0,1.2000000000000002,2.2600000000000002,209.0,100.0,7,1010.0
2000,1,2,14,0,136,276,233,4,7,69.56,0.0,1.2000000000000002,2.258,203.60000000000002,100.0,7,1010.0
2000,1,2,14,30,118,198,178,4,6,72.63,0.0,1.2000000000000002,2.25,203.60000000000002,100.0,7,1010.0
2000,1,2,15,0,69,445,175,8,6,76.21000000000001,0.0,1.4000000000000001,2.242,201.4,100.0,7,1010.0
2000,1,2,15,30,62,295,113,7,6,80.23,0.0,1.5,2.25,201.4,100.0,6,1010.0
2000,1,2,16,0,36,163,52,7,6,84.62,0.0,1.6,2.258,200.60000000000002,100.0,6,1010.0
2000,1,2,16,30,0,0,0,7,6,89.31,0.0,1.7000000000000002,2.2960000000000003,200.60000000000002,100.0,6,1010.0
2000,1,2,17,0,0,0,0,7,6,94.27,0.0,1.8,2.335,199.20000000000002,100.0,7,1010.0
2000,1,2,17,30,0,0,0,6,6,99.43,0.0,1.9000000000000001,2.4010000000000002,199.20000000000002,100.0,7,1010.0
2000,1,2,18,0,0,0,0,6,7,104.77,0.0,2.0,2.467,197.10000000000002,100.0,7,1010.0
2000,1,2,18,30,0,0,0,6,7,110.24000000000001,0.0,2.0,2.509,197.10000000000002,100.0,7,1010.0
2000,1,2,19,0,0,0,0,7,7,115.81,0.0,2.1,2.551,197.70000000000002,100.0,7,1010.0
2000,1,2,19,30,0,0,0,7,7,121.44,0.0,2.1,2.573,197.70000000000002,100.0,7,1010.0
2000,1,2,20,0,0,0,0,7,7,127.12,0.0,2.2,2.596,202.0,100.0,7,1010.0
2000,1,2,20,30,0,0,0,6,7,132.78,0.0,2.2,2.593,202.0,100.0,7,1010.0
2000,1,2,21,0,0,0,0,7,7,138.4,0.0,2.3000000000000003,2.591,203.60000000000002,100.0,8,1010.0
2000,1,2,21,30,0,0,0,7,7,143.89000000000001,0.0,2.3000000000000003,2.552,203.60000000000002,100.0,8,1010.0
2000,1,2,22,0,0,0,0,7,7,149.15,0.0,2.4000000000000004,2.5140000000000002,202.4,100.0,8,1010.0
2000,1,2,22,30,0,0,0,7,7,154.0,0.0,2.4000000000000004,2.5,202.4,100.0,8,1010.0
2000,1,2,23,0,0,0,0,7,7,158.13,0.0,2.5,2.486,204.9,100.0,8,1010.0
2000,1,2,23,30,0,0,0,7,7,161.04,0.0,2.4000000000000004,2.507,204.9,100.0,8,1010.0
2000,1,3,0,0,0,0,0,7,7,162.11,0.0,2.3000000000000003,2.528,212.60000000000002,100.0,8,1010.0
2000,1,3,0,30,0,0,0,7,7,161.02,0.0,2.2,2.5580000000000003,212.60000000000002,100.0,8,1010.0
2000,1,3,1,0,0,0,0,7,7,158.09,0.0,2.1,2.589,220.8,100.0,8,1010.0
2000,1,3,1,30,0,0,0,7,7,153.95000000000002,0.0,2.0,2.614,220.8,100.0,8,1010.0
2000,1,3,2,0,0,0,0,7,7,149.09,0.0,1.9000000000000001,2.64,223.60000000000002,100.0,8,1010.0
2000,1,3,2,30,0,0,0,7,7,143.83,0.0,1.8,2.681,223.60000000000002,100.0,7,1010.0
2000,1,3,3,0,0,0,0,7,7,138.33,0.0,1.7000000000000002,2.723,225.20000000000002,100.0,7,1010.0
2000,1,3,3,30,0,0,0,7,6,132.72,0.0,1.6,2.7800000000000002,225.20000000000002,100.0,7,1010.0
2000,1,3,4,0,0,0,0,7,6,127.05,0.0,1.6,2.837,228.60000000000002,100.0,7,1010.0
2000,1,3,4,30,0,0,0,7,6,121.37,0.0,1.5,2.883,228.60000000000002,100.0,7,1010.0
2000,1,3,5,0,0,0,0,7,6,115.73,0.0,1.5,2.9290000000000003,233.4,100.0,7,1010.0
2000,1,3,5,30,0,0,0,7,6,110.16,0.0,1.4000000000000001,2.934,233.4,100.0,7,1010.0
2000,1,3,6,0,0,0,0,7,7,104.69,0.0,1.4000000000000001,2.9410000000000003,233.8,100.0,7,1010.0
2000,1,3,6,30,0,0,0,7,7,99.35000000000001,0.0,1.4000000000000001,2.9330000000000003,233.8,100.0,7,1010.0
2000,1,3,7,0,0,0,0,4,7,94.19,0.0,1.4000000000000001,2.926,231.5,100.0,7,1010.0
2000,1,3,7,30,0,0,0,8,7,89.23,0.0,1.4000000000000001,2.9410000000000003,231.5,100.0,7,1010.0
2000,1,3,8,0,20,0,20,7,7,84.53,0.0,1.5,2.957,234.4,100.0,8,1010.0
2000,1,3,8,30,43,0,43,7,7,80.14,0.0,1.5,2.984,234.4,100.0,8,1010.0
2000,1,3,9,0,92,53,105,7,8,76.12,0.0,1.5,3.011,241.0,100.0,8,1010.0
2000,1,3,9,30,98,0,98,7,8,72.54,0.0,1.4000000000000001,3.0380000000000003,241.0,100.0,8,1010.0
2000,1,3,10,0,76,0,76,7,8,69.46000000000001,0.0,1.4000000000000001,3.0660000000000003,247.9,100.0,9,1010.0
2000,1,3,10,30,166,94,203,7,8,66.97,0.0,1.3,3.0500000000000003,247.9,100.0,9,1010.0
2000,1,3,11,0,167,33,181,7,9,65.12,0.0,1.3,3.0340000000000003,261.1,100.0,10,1010.0
2000,1,3,11,30,181,48,202,7,9,63.99,0.0,1.2000000000000002,2.984,261.1,94.98,11,1010.0
2000,1,3,12,0,187,262,303,7,10,63.6,0.0,1.1,2.935,281.2,94.31,12,1010.0
2000,1,3,12,30,192,139,253,7,10,63.980000000000004,0.0,0.8,2.899,281.2,94.3,12,1010.0
2000,1,3,13,0,176,249,280,8,10,65.11,0.0,0.6000000000000001,2.864,296.1,91.76,13,1010.0
2000,1,3,13,30,152,314,275,8,10,66.94,0.0,0.30000000000000004,2.836,296.1,91.76,13,1010.0
2000,1,3,14,0,106,489,278,8,11,69.43,0.0,0.1,2.8080000000000003,214.4,89.44,13,1010.0
2000,1,3,14,30,119,207,181,8,11,72.5,0.0,0.30000000000000004,2.791,214.4,95.49,12,1010.0
2000,1,3,15,0,94,76,112,7,10,76.07000000000001,0.0,0.6000000000000001,2.775,137.8,97.98,12,1010.0
2000,1,3,15,30,65,44,72,7,9,80.09,0.0,0.8,2.769,137.8,100.0,11,1010.0
2000,1,3,16,0,33,9,34,7,9,84.47,0.0,1.0,2.7640000000000002,137.5,100.0,10,1010.0
2000,1,3,16,30,0,0,0,7,8,89.17,0.0,0.9,2.746,137.5,100.0,9,1010.0
2000,1,3,17,0,0,0,0,7,8,94.13,0.0,0.8,2.729,146.6,100.0,9,1010.0
2000,1,3,17,30,0,0,0,7,8,99.29,0.0,0.8,2.695,146.6,100.0,8,1010.0
2000,1,3,18,0,0,0,0,7,8,104.62,0.0,0.8,2.661,151.4,100.0,8,1010.0
2000,1,3,18,30,0,0,0,7,8,110.09,0.0,0.9,2.61,151.4,100.0,8,1010.0
2000,1,3,19,0,0,0,0,7,8,115.66,0.0,1.0,2.56,153.60000000000002,100.0,8,1010.0
2000,1,3,19,30,0,0,0,7,8,121.3,0.0,1.1,2.513,153.60000000000002,100.0,8,1010.0
2000,1,3,20,0,0,0,0,7,8,126.97,0.0,1.2000000000000002,2.466,155.20000000000002,100.0,8,1010.0
2000,1,3,20,30,0,0,0,7,8,132.64000000000001,0.0,1.2000000000000002,2.447,155.20000000000002,100.0,8,1010.0
2000,1,3,21,0,0,0,0,7,8,138.25,0.0,1.3,2.428,153.3,100.0,8,1010.0
2000,1,3,21,30,0,0,0,6,7,143.74,0.0,1.2000000000000002,2.448,153.3,100.0,8,1010.0
2000,1,3,22,0,0,0,0,6,7,149.0,0.0,1.2000000000000002,2.469,148.3,100.0,8,1010.0
2000,1,3,22,30,0,0,0,6,7,153.85,0.0,1.2000000000000002,2.5060000000000002,148.3,100.0,8,1010.0
2000,1,3,23,0,0,0,0,6,7,157.99,0.0,1.2000000000000002,2.544,143.5,100.0,8,1010.0
2000,1,3,23,30,0,0,0,7,7,160.92000000000002,0.0,1.2000000000000002,2.583,143.5,100.0,8,1010.0
2000,1,4,0,0,0,0,0,7,8,162.02,0.0,1.2000000000000002,2.622,151.8,100.0,8,1010.0
2000,1,4,0,30,0,0,0,6,8,160.96,0.0,1.3,2.642,151.8,100.0,8,1010.0
2000,1,4,1,0,0,0,0,6,8,158.06,0.0,1.5,2.6630000000000003,171.10000000000002,100.0,8,1010.0
2000,1,4,1,30,0,0,0,6,8,153.94,0.0,1.6,2.6350000000000002,171.10000000000002,100.0,8,1010.0
2000,1,4,2,0,0,0,0,6,8,149.1,0.0,1.7000000000000002,2.608,172.20000000000002,100.0,9,1010.0
2000,1,4,2,30,0,0,0,6,8,143.85,0.0,1.7000000000000002,2.575,172.20000000000002,100.0,9,1010.0
2000,1,4,3,0,0,0,0,7,9,138.36,0.0,1.8,2.5420000000000003,176.60000000000002,100.0,9,1010.0
2000,1,4,3,30,0,0,0,6,9,132.75,0.0,1.9000000000000001,2.5220000000000002,176.60000000000002,100.0,9,1010.0
2000,1,4,4,0,0,0,0,7,9,127.08,0.0,2.0,2.503,177.8,100.0,9,1010.0
2000,1,4,4,30,0,0,0,6,9,121.4,0.0,2.1,2.475,177.8,100.0,9,1010.0
2000,1,4,5,0,0,0,0,6,9,115.76,0.0,2.2,2.447,175.4,100.0,10,1010.0
2000,1,4,5,30,0,0,0,6,9,110.19,0.0,2.3000000000000003,2.36,175.4,100.0,10,1010.0
2000,1,4,6,0,0,0,0,6,9,104.71000000000001,0.0,2.4000000000000004,2.274,181.20000000000002,100.0,10,1010.0
2000,1,4,6,30,0,0,0,7,9,99.37,0.0,2.4000000000000004,2.234,181.20000000000002,100.0,10,1010.0
2000,1,4,7,0,0,0,0,7,9,94.2,0.0,2.5,2.195,184.10000000000002,100.0,11,1010.0
2000,1,4,7,30,0,0,0,7,9,89.23,0.0,2.7,2.235,184.10000000000002,100.0,11,1010.0
2000,1,4,8,0,7,0,7,6,11,84.52,0.0,2.9000000000000004,2.277,189.0,100.0,12,1010.0
2000,1,4,8,30,14,0,14,6,11,80.13,0.0,3.2,2.357,189.0,100.0,12,1000.0
2000,1,4,9,0,89,21,94,7,11,76.10000000000001,0.0,3.5,2.437,194.4,100.0,13,1000.0
2000,1,4,9,30,48,0,48,7,11,72.5,0.0,3.6,2.529,194.4,100.0,13,1000.0
2000,1,4,10,0,37,0,37,7,13,69.41,0.0,3.7,2.622,195.20000000000002,100.0,14,1000.0
2000,1,4,10,30,136,2,137,7,13,66.91,0.0,3.7,2.735,195.20000000000002,100.0,14,1000.0
2000,1,4,11,0,146,3,148,,13,65.05,0.0,3.8000000000000003,2.848,193.9,99.84,14,1000.0
2000,1,4,11,30,153,5,155,,13,63.9,0.0,4.0,2.965,193.9,99.75,14,1000.0
2000,1,4,12,0,134,0,134,,14,63.5,0.0,4.2,3.082,197.20000000000002,100.0,15,1000.0
2000,1,4,12,30,131,0,131,,14,63.870000000000005,0.0,4.2,3.197,197.20000000000002,100.0,15,1000.0
2000,1,4,13,0,124,0,124,7,14,64.99,0.0,4.2,3.313,200.70000000000002,100.0,15,1000.0
2000,1,4,13,30,139,5,142,6,14,66.81,0.0,4.2,3.3890000000000002,200.70000000000002,100.0,15,1000.0
2000,1,4,14,0,111,0,111,7,14,69.29,0.0,4.3,3.465,204.20000000000002,100.0,15,1000.0
2000,1,4,14,30,59,0,59,6,14,72.36,0.0,4.1000000000000005,3.487,204.20000000000002,100.0,15,1000.0
2000,1,4,15,0,78,0,78,6,14,75.93,0.0,4.0,3.509,204.9,100.0,15,1000.0
2000,1,4,15,30,56,0,56,6,14,79.95,0.0,3.8000000000000003,3.511,204.9,100.0,14,1000.0
2000,1,4,16,0,26,0,26,6,14,84.33,0.0,3.6,3.513,203.10000000000002,100.0,14,1000.0
2000,1,4,16,30,0,0,0,6,13,89.02,0.0,3.2,3.5020000000000002,203.10000000000002,100.0,13,1000.0
2000,1,4,17,0,0,0,0,6,13,93.98,0.0,2.9000000000000004,3.492,205.0,100.0,13,1000.0
2000,1,4,17,30,0,0,0,6,11,99.14,0.0,2.3000000000000003,3.404,205.0,100.0,12,1000.0
2000,1,4,18,0,0,0,0,6,11,104.48,0.0,1.8,3.3160000000000003,227.8,100.0,12,1000.0
2000,1,4,18,30,0,0,0,6,9,109.95,0.0,1.8,3.17,227.8,100.0,11,1000.0
2000,1,4,19,0,0,0,0,6,9,115.52,0.0,1.9000000000000001,3.025,280.90000000000003,96.93,10,1000.0
2000,1,4,19,30,0,0,0,6,9,121.16,0.0,2.0,2.868,280.90000000000003,100.0,9,1000.0
2000,1,4,20,0,0,0,0,6,7,126.83,0.0,2.2,2.711,314.20000000000005,96.28,8,1000.0
2000,1,4,20,30,0,0,0,6,7,132.5,0.0,1.8,2.616,314.20000000000005,100.0,7,1000.0
2000,1,4,21,0,0,0,0,6,6,138.11,0.0,1.5,2.5220000000000002,321.0,97.12,7,1000.0
2000,1,4,21,30,0,0,0,6,6,143.6,0.0,1.4000000000000001,2.439,321.0,100.0,7,1000.0
2000,1,4,22,0,0,0,0,6,6,148.86,0.0,1.3,2.356,285.8,100.0,7,1000.0
2000,1,4,22,30,0,0,0,6,6,153.71,0.0,1.5,2.248,285.8,100.0,6,1000.0
2000,1,4,23,0,0,0,0,6,5,157.85,0.0,1.8,2.14,284.0,96.69,6,1000.0
2000,1,4,23,30,0,0,0,6,4,160.79,0.0,1.9000000000000001,2.044,284.0,100.0,5,1000.0
2000,1,5,0,0,0,0,0,6,4,161.91,0.0,2.0,1.948,291.40000000000003,98.63,5,1000.0
2000,1,5,0,30,0,0,0,6,4,160.89000000000001,0.0,2.1,1.847,291.40000000000003,100.0,4,1000.0
2000,1,5,1,0,0,0,0,7,3,158.03,0.0,2.2,1.746,298.3,98.14,4,1000.0
2000,1,5,1,30,0,0,0,7,2,153.93,0.0,2.0,1.6460000000000001,298.3,100.0,4,1000.0
2000,1,5,2,0,0,0,0,6,2,149.11,0.0,1.9000000000000001,1.546,294.40000000000003,99.44,4,1000.0
2000,1,5,2,30,0,0,0,7,2,143.86,0.0,1.8,1.41,294.40000000000003,99.46000000000001,3,1000.0
2000,1,5,3,0,0,0,0,4,2,138.38,0.0,1.8,1.274,293.8,95.54,3,1000.0
2000,1,5,3,30,0,0,0,4,2,132.77,0.0,2.1,1.125,293.8,100.0,3,1000.0
2000,1,5,4,0,0,0,0,4,0,127.11,0.0,2.4000000000000004,0.976,304.7,92.64,3,1000.0
2000,1,5,4,30,0,0,0,4,0,121.43,0.0,2.8000000000000003,0.863,304.7,99.60000000000001,2,1000.0
2000,1,5,5,0,0,0,0,4,-1,115.79,0.0,3.2,0.751,313.1,83.27,1,1010.0
2000,1,5,5,30,0,0,0,4,-1,110.21000000000001,0.0,3.2,0.686,313.1,89.58,0,1010.0
2000,1,5,6,0,0,0,0,4,-4,104.73,0.0,3.3000000000000003,0.622,315.1,74.17,0,1010.0
2000,1,5,6,30,0,0,0,0,-4,99.38,0.0,3.2,0.598,315.1,74.23,0,1010.0
2000,1,5,7,0,0,0,0,0,-4,94.2,0.0,3.1,0.5750000000000001,312.8,69.21000000000001,0,1010.0
2000,1,5,7,30,0,0,0,0,-4,89.23,0.0,3.3000000000000003,0.5670000000000001,312.8,69.26,0,1010.0
2000,1,5,8,0,31,410,70,0,-5,84.51,0.0,3.6,0.559,315.70000000000005,67.86,0,1010.0
2000,1,5,8,30,46,577,145,0,-5,80.11,0.0,3.8000000000000003,0.557,315.70000000000005,67.9,0,1010.0
2000,1,5,9,0,55,686,220,0,-5,76.06,0.0,4.0,0.555,320.6,66.4,0,1010.0
2000,1,5,9,30,62,755,290,0,-5,72.46000000000001,0.0,4.0,0.556,320.6,66.45,0,1010.0
2000,1,5,10,0,121,402,262,4,-5,69.36,0.0,4.0,0.558,322.0,62.0,1,1010.0
2000,1,5,10,30,71,835,400,0,-5,66.84,0.0,3.9000000000000004,0.551,322.0,62.03,1,1010.0
2000,1,5,11,0,70,868,438,0,-5,64.97,0.0,3.8000000000000003,0.544,320.70000000000005,62.92,2,1010.0
2000,1,5,11,30,71,882,461,0,-5,63.81,0.0,3.7,0.524,320.70000000000005,62.940000000000005,2,1020.0
2000,1,5,12,0,67,904,472,0,-5,63.4,0.0,3.7,0.504,319.20000000000005,59.26,3,1020.0
2000,1,5,12,30,66,903,466,0,-5,63.75,0.0,3.6,0.48,319.20000000000005,59.29,3,1020.0
2000,1,5,13,0,63,903,446,0,-5,64.86,0.0,3.6,0.456,318.6,59.480000000000004,3,1020.0
2000,1,5,13,30,61,887,412,0,-5,66.68,0.0,3.4000000000000004,0.435,318.6,59.52,2,1020.0
2000,1,5,14,0,58,861,364,0,-5,69.15,0.0,3.3000000000000003,0.41500000000000004,317.40000000000003,59.13,2,1020.0
2000,1,5,14,30,54,820,304,0,-5,72.21000000000001,0.0,3.1,0.403,317.40000000000003,63.57,2,1020.0
2000,1,5,15,0,48,758,234,0,-5,75.79,0.0,3.0,0.391,315.1,63.03,2,1020.0
2000,1,5,15,30,40,665,158,0,-5,79.8,0.0,2.7,0.384,315.1,67.8,1,1020.0
2000,1,5,16,0,28,516,81,0,-5,84.18,0.0,2.4000000000000004,0.377,315.70000000000005,67.96000000000001,0,1020.0
2000,1,5,16,30,11,230,15,0,-5,88.87,0.0,2.2,0.372,315.70000000000005,68.0,0,1020.0
2000,1,5,17,0,0,0,0,0,-5,93.83,0.0,2.0,0.368,320.40000000000003,72.22,0,1020.0
2000,1,5,17,30,0,0,0,0,-5,98.99000000000001,0.0,1.8,0.365,320.40000000000003,72.27,0,1020.0
2000,1,5,18,0,0,0,0,0,-5,104.33,0.0,1.7000000000000002,0.363,325.70000000000005,71.11,-1,1020.0
2000,1,5,18,30,0,0,0,0,-5,109.8,0.0,1.6,0.357,325.70000000000005,71.14,-1,1020.0
2000,1,5,19,0,0,0,0,0,-5,115.37,0.0,1.5,0.352,332.20000000000005,75.54,-2,1030.0
2000,1,5,19,30,0,0,0,0,-5,121.01,0.0,1.4000000000000001,0.35000000000000003,332.20000000000005,75.58,-2,1030.0
2000,1,5,20,0,0,0,0,0,-5,126.68,0.0,1.4000000000000001,0.34900000000000003,338.8,79.98,-2,1030.0
