Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1246198,-,-,-,40.77,-73.94,-5,0,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
1998,1,1,6,0,0,0,0,0,-14,104.65,0.0,2.1,0.23,309.0,87.24,-12,1030.0
1998,1,1,6,30,0,0,0,0,-14,99.32000000000001,0.0,2.0,0.242,309.0,87.27,-12,1030.0
1998,1,1,7,0,0,0,0,0,-14,94.16,0.0,2.0,0.255,307.20000000000005,86.49,-12,1030.0
1998,1,1,7,30,0,0,0,1,-14,89.21000000000001,0.0,1.9000000000000001,0.271,307.20000000000005,79.82000000000001,-11,1030.0
1998,1,1,8,0,28,480,74,0,-14,84.52,0.0,1.9000000000000001,0.28700000000000003,308.0,82.79,-11,1030.0
1998,1,1,8,30,41,640,151,0,-14,80.15,0.0,1.8,0.305,308.0,70.62,-10,1030.0
1998,1,1,9,0,51,730,226,0,-12,76.14,0.0,1.8,0.324,307.3,73.55,-9,1030.0
1998,1,1,9,30,58,794,295,0,-12,72.58,0.0,1.8,0.34400000000000003,307.3,68.03,-8,1030.0
1998,1,1,10,0,64,830,354,0,-11,69.52,0.0,1.8,0.364,297.40000000000003,70.01,-7,1030.0
1998,1,1,10,30,67,859,402,0,-11,67.05,0.0,1.8,0.39,297.40000000000003,64.81,-6,1030.0
1998,1,1,11,0,70,872,436,0,-10,65.22,0.0,1.9000000000000001,0.41600000000000004,279.7,66.55,-5,1030.0
1998,1,1,11,30,72,880,456,0,-10,64.11,0.0,1.9000000000000001,0.448,279.7,61.690000000000005,-4,1030.0
1998,1,1,12,0,73,877,461,0,-9,63.74,0.0,2.0,0.481,260.8,67.3,-4,1030.0
1998,1,1,12,30,73,869,452,0,-9,64.14,0.0,2.0,0.53,260.8,62.440000000000005,-3,1030.0
1998,1,1,13,0,74,843,427,0,-8,65.28,0.0,2.1,0.581,248.70000000000002,66.78,-3,1030.0
1998,1,1,13,30,72,817,390,0,-8,67.12,0.0,2.0,0.641,248.70000000000002,66.77,-2,1020.0
1998,1,1,14,0,74,750,336,0,-7,69.62,0.0,2.0,0.7030000000000001,240.9,69.9,-2,1020.0
1998,1,1,14,30,68,699,276,0,-7,72.7,0.0,1.9000000000000001,0.725,240.9,64.89,-2,1020.0
1998,1,1,15,0,61,618,208,0,-7,76.28,0.0,1.9000000000000001,0.748,230.5,67.2,-2,1020.0
1998,1,1,15,30,49,509,135,7,-7,80.3,0.0,1.9000000000000001,0.754,230.5,67.17,-2,1020.0
1998,1,1,16,0,31,353,64,4,-7,84.69,0.0,1.9000000000000001,0.761,223.3,71.9,-3,1020.0
1998,1,1,16,30,0,0,0,7,-7,89.38,0.0,2.1,0.782,223.3,71.89,-3,1020.0
1998,1,1,17,0,0,0,0,0,-7,94.34,0.0,2.4000000000000004,0.803,225.20000000000002,71.25,-3,1020.0
1998,1,1,17,30,0,0,0,4,-7,99.5,0.0,2.5,0.799,225.20000000000002,71.23,-3,1020.0
1998,1,1,18,0,0,0,0,4,-7,104.84,0.0,2.7,0.795,224.4,72.73,-3,1020.0
1998,1,1,18,30,0,0,0,1,-7,110.31,0.0,2.7,0.793,224.4,72.71000000000001,-3,1020.0
1998,1,1,19,0,0,0,0,4,-6,115.88,0.0,2.8000000000000003,0.792,222.3,80.5,-3,1020.0
1998,1,1,19,30,0,0,0,7,-6,121.51,0.0,2.8000000000000003,0.8,222.3,74.7,-3,1020.0
1998,1,1,20,0,0,0,0,7,-6,127.19,0.0,2.9000000000000004,0.809,221.70000000000002,76.41,-3,1020.0
1998,1,1,20,30,0,0,0,7,-6,132.85,0.0,3.0,0.8150000000000001,221.70000000000002,76.38,-3,1020.0
1998,1,1,21,0,0,0,0,7,-6,138.47,0.0,3.2,0.8210000000000001,221.4,78.9,-3,1020.0
1998,1,1,21,30,0,0,0,7,-6,143.96,0.0,3.3000000000000003,0.8310000000000001,221.4,78.86,-2,1020.0
1998,1,1,22,0,0,0,0,7,-5,149.22,0.0,3.4000000000000004,0.841,224.60000000000002,82.42,-2,1020.0
1998,1,1,22,30,0,0,0,1,-5,154.07,0.0,3.3000000000000003,0.855,224.60000000000002,76.51,-2,1020.0
1998,1,1,23,0,0,0,0,7,-5,158.20000000000002,0.0,3.3000000000000003,0.87,230.60000000000002,79.08,-2,1020.0
1998,1,1,23,30,0,0,0,7,-5,161.1,0.0,3.2,0.887,230.60000000000002,79.06,-2,1020.0
1998,1,2,0,0,0,0,0,7,-4,162.16,0.0,3.2,0.905,233.4,81.9,-2,1020.0
1998,1,2,0,30,0,0,0,1,-4,161.05,0.0,3.1,0.922,233.4,81.89,-1,1020.0
1998,1,2,1,0,0,0,0,7,-4,158.1,0.0,3.0,0.9400000000000001,236.70000000000002,85.13,-1,1020.0
1998,1,2,1,30,0,0,0,4,-4,153.95000000000002,0.0,2.8000000000000003,0.9520000000000001,236.70000000000002,85.12,-1,1020.0
1998,1,2,2,0,0,0,0,7,-3,149.08,0.0,2.7,0.964,241.3,87.36,-1,1020.0
1998,1,2,2,30,0,0,0,7,-3,143.81,0.0,2.5,0.971,241.3,87.34,-1,1020.0
1998,1,2,3,0,0,0,0,4,-3,138.32,0.0,2.3000000000000003,0.978,244.20000000000002,88.32000000000001,-2,1020.0
1998,1,2,3,30,0,0,0,1,-3,132.7,0.0,2.1,0.981,244.20000000000002,88.33,-2,1020.0
1998,1,2,4,0,0,0,0,1,-3,127.03,0.0,2.0,0.985,247.0,87.72,-2,1020.0
1998,1,2,4,30,0,0,0,1,-3,121.36,0.0,1.8,0.982,247.0,87.74,-2,1020.0
1998,1,2,5,0,0,0,0,0,-4,115.72,0.0,1.7000000000000002,0.979,247.8,92.44,-2,1020.0
1998,1,2,5,30,0,0,0,1,-4,110.15,0.0,1.7000000000000002,0.967,247.8,92.46000000000001,-2,1020.0
1998,1,2,6,0,0,0,0,1,-3,104.68,0.0,1.8,0.9550000000000001,248.20000000000002,93.06,-2,1020.0
1998,1,2,6,30,0,0,0,7,-3,99.34,0.0,1.9000000000000001,0.9410000000000001,248.20000000000002,86.44,-2,1020.0
1998,1,2,7,0,0,0,0,4,-3,94.18,0.0,2.0,0.927,251.3,88.74,-2,1020.0
1998,1,2,7,30,0,0,0,7,-3,89.22,0.0,2.1,0.916,251.3,82.49,-1,1020.0
1998,1,2,8,0,34,45,38,7,-2,84.53,0.0,2.2,0.906,253.0,89.38,0,1020.0
1998,1,2,8,30,64,95,80,7,-2,80.14,0.0,2.1,0.9,253.0,83.13,0,1020.0
1998,1,2,9,0,82,313,157,7,-1,76.13,0.0,2.1,0.895,252.8,89.74,0,1020.0
1998,1,2,9,30,100,379,214,8,-1,72.55,0.0,2.0,0.9,252.8,89.75,1,1020.0
1998,1,2,10,0,142,213,217,7,0,69.48,0.0,2.0,0.905,250.70000000000002,89.73,2,1020.0
1998,1,2,10,30,134,421,299,7,0,67.0,0.0,1.9000000000000001,0.916,250.70000000000002,83.51,2,1020.0
1998,1,2,11,0,122,550,353,7,0,65.16,0.0,1.9000000000000001,0.927,246.20000000000002,81.89,3,1020.0
1998,1,2,11,30,132,541,369,7,0,64.03,0.0,1.9000000000000001,0.9380000000000001,246.20000000000002,81.87,3,1020.0
1998,1,2,12,0,124,583,383,7,0,63.65,0.0,1.9000000000000001,0.9500000000000001,242.60000000000002,80.14,4,1020.0
1998,1,2,12,30,139,508,361,7,0,64.04,0.0,1.9000000000000001,0.967,242.60000000000002,80.14,4,1020.0
1998,1,2,13,0,134,491,341,7,1,65.17,0.0,1.9000000000000001,0.985,241.9,78.29,5,1020.0
1998,1,2,13,30,106,573,330,7,1,67.0,0.0,1.7000000000000002,1.014,241.9,78.29,5,1020.0
1998,1,2,14,0,112,451,270,7,2,69.49,0.0,1.5,1.045,240.60000000000002,82.94,5,1020.0
1998,1,2,14,30,103,354,210,4,2,72.57000000000001,0.0,1.3,1.096,240.60000000000002,88.94,4,1020.0
1998,1,2,15,0,66,576,204,0,2,76.15,0.0,1.2000000000000002,1.1480000000000001,236.70000000000002,89.42,4,1020.0
1998,1,2,15,30,53,466,132,0,2,80.16,0.0,1.2000000000000002,1.216,236.70000000000002,95.94,3,1020.0
1998,1,2,16,0,34,297,62,0,1,84.55,0.0,1.3,1.285,236.10000000000002,98.19,3,1020.0
1998,1,2,16,30,0,0,0,0,1,89.24,0.0,1.4000000000000001,1.336,236.10000000000002,98.2,3,1020.0
1998,1,2,17,0,0,0,0,0,1,94.2,0.0,1.5,1.3880000000000001,236.9,98.39,3,1020.0
1998,1,2,17,30,0,0,0,0,1,99.36,0.0,1.5,1.3960000000000001,236.9,98.4,3,1020.0
1998,1,2,18,0,0,0,0,0,1,104.7,0.0,1.6,1.405,240.9,92.43,3,1020.0
1998,1,2,18,30,0,0,0,0,1,110.17,0.0,1.6,1.393,240.9,99.24000000000001,3,1020.0
1998,1,2,19,0,0,0,0,0,1,115.74000000000001,0.0,1.6,1.3820000000000001,243.5,98.81,3,1020.0
1998,1,2,19,30,0,0,0,4,1,121.38,0.0,1.6,1.371,243.5,98.82000000000001,2,1020.0
1998,1,2,20,0,0,0,0,4,1,127.05,0.0,1.6,1.361,241.20000000000002,97.94,2,1020.0
1998,1,2,20,30,0,0,0,4,1,132.71,0.0,1.5,1.35,241.20000000000002,100.0,2,1020.0
1998,1,2,21,0,0,0,0,4,1,138.33,0.0,1.5,1.339,236.0,100.0,2,1020.0
1998,1,2,21,30,0,0,0,4,1,143.82,0.0,1.5,1.339,236.0,100.0,2,1020.0
1998,1,2,22,0,0,0,0,1,1,149.08,0.0,1.6,1.34,235.4,100.0,2,1020.0
1998,1,2,22,30,0,0,0,4,1,153.93,0.0,1.6,1.358,235.4,100.0,2,1020.0
1998,1,2,23,0,0,0,0,1,1,158.06,0.0,1.6,1.377,237.10000000000002,100.0,2,1020.0
1998,1,2,23,30,0,0,0,4,1,160.98,0.0,1.6,1.412,237.10000000000002,100.0,2,1020.0
1998,1,3,0,0,0,0,0,4,1,162.07,0.0,1.6,1.447,237.5,100.0,2,1020.0
1998,1,3,0,30,0,0,0,4,1,160.99,0.0,1.6,1.49,237.5,100.0,2,1020.0
1998,1,3,1,0,0,0,0,4,1,158.08,0.0,1.6,1.5330000000000001,237.4,100.0,2,1020.0
1998,1,3,1,30,0,0,0,4,1,153.95000000000002,0.0,1.7000000000000002,1.528,237.4,100.0,2,1020.0
1998,1,3,2,0,0,0,0,4,1,149.1,0.0,1.8,1.524,242.9,96.92,2,1020.0
1998,1,3,2,30,0,0,0,4,1,143.84,0.0,2.0,1.458,242.9,96.9,2,1020.0
1998,1,3,3,0,0,0,0,4,1,138.35,0.0,2.3000000000000003,1.3920000000000001,250.0,97.60000000000001,3,1020.0
1998,1,3,3,30,0,0,0,1,1,132.73,0.0,2.3000000000000003,1.346,250.0,97.59,3,1020.0
1998,1,3,4,0,0,0,0,0,1,127.07000000000001,0.0,2.4000000000000004,1.301,251.8,97.33,3,1020.0
1998,1,3,4,30,0,0,0,1,1,121.39,0.0,2.2,1.349,251.8,97.34,2,1020.0
1998,1,3,5,0,0,0,0,4,1,115.75,0.0,2.0,1.3980000000000001,252.10000000000002,96.36,2,1020.0
1998,1,3,5,30,0,0,0,4,1,110.18,0.0,1.8,1.487,252.10000000000002,100.0,2,1020.0
1998,1,3,6,0,0,0,0,4,1,104.7,0.0,1.6,1.577,249.20000000000002,100.0,2,1020.0
1998,1,3,6,30,0,0,0,4,1,99.36,0.0,1.5,1.604,249.20000000000002,100.0,2,1020.0
1998,1,3,7,0,0,0,0,4,1,94.19,0.0,1.5,1.631,239.3,96.95,2,1020.0
1998,1,3,7,30,0,0,0,4,1,89.23,0.0,1.7000000000000002,1.609,239.3,96.96000000000001,2,1020.0
1998,1,3,8,0,18,0,18,4,2,84.53,0.0,2.0,1.589,234.4,93.95,3,1020.0
1998,1,3,8,30,39,0,39,4,2,80.13,0.0,2.0,1.574,234.4,93.96000000000001,3,1020.0
1998,1,3,9,0,82,0,82,4,2,76.11,0.0,2.1,1.56,233.9,91.92,4,1020.0
1998,1,3,9,30,122,136,163,4,2,72.52,0.0,2.0,1.591,233.9,91.91,4,1020.0
1998,1,3,10,0,140,43,155,4,3,69.44,0.0,2.0,1.623,227.8,91.31,5,1020.0
1998,1,3,10,30,163,225,251,4,3,66.94,0.0,1.9000000000000001,1.693,227.8,91.26,6,1020.0
1998,1,3,11,0,180,221,273,3,4,65.09,0.0,1.9000000000000001,1.764,224.60000000000002,90.51,7,1020.0
1998,1,3,11,30,158,416,341,3,4,63.95,0.0,1.9000000000000001,1.819,224.60000000000002,90.47,7,1020.0
1998,1,3,12,0,70,827,439,0,5,63.56,0.0,2.0,1.875,223.70000000000002,87.86,8,1020.0
1998,1,3,12,30,70,823,432,0,5,63.93,0.0,1.9000000000000001,1.895,223.70000000000002,87.84,8,1020.0
1998,1,3,13,0,142,459,336,8,5,65.05,0.0,1.8,1.9160000000000001,220.9,85.66,8,1020.0
1998,1,3,13,30,134,441,308,8,5,66.88,0.0,1.7000000000000002,1.927,220.9,85.64,8,1020.0
1998,1,3,14,0,147,114,188,4,6,69.36,0.0,1.7000000000000002,1.939,221.70000000000002,87.63,8,1020.0
1998,1,3,14,30,118,227,186,4,6,72.43,0.0,1.6,1.964,221.70000000000002,93.8,7,1020.0
1998,1,3,15,0,94,141,128,4,5,76.01,0.0,1.6,1.989,222.70000000000002,97.17,7,1020.0
1998,1,3,15,30,65,111,84,4,4,80.02,0.0,1.6,2.025,222.70000000000002,100.0,6,1020.0
1998,1,3,16,0,34,67,41,4,4,84.4,0.0,1.7000000000000002,2.063,223.9,98.82000000000001,5,1020.0
1998,1,3,16,30,0,0,0,0,4,89.10000000000001,0.0,1.7000000000000002,2.09,223.9,100.0,5,1020.0
1998,1,3,17,0,0,0,0,0,4,94.05,0.0,1.8,2.118,226.3,100.0,5,1020.0
1998,1,3,17,30,0,0,0,1,4,99.22,0.0,1.8,2.1270000000000002,226.3,100.0,4,1020.0
1998,1,3,18,0,0,0,0,0,4,104.55,0.0,1.8,2.136,229.0,100.0,4,1020.0
1998,1,3,18,30,0,0,0,4,4,110.02,0.0,1.8,2.148,229.0,100.0,4,1020.0
1998,1,3,19,0,0,0,0,,4,115.59,0.0,1.8,2.16,231.60000000000002,100.0,4,1020.0
1998,1,3,19,30,0,0,0,,4,121.23,0.0,1.8,2.19,231.60000000000002,100.0,4,1020.0
1998,1,3,20,0,0,0,0,,4,126.9,0.0,1.8,2.221,233.10000000000002,100.0,4,1020.0
1998,1,3,20,30,0,0,0,,4,132.57,0.0,1.7000000000000002,2.262,233.10000000000002,100.0,4,1020.0
1998,1,3,21,0,0,0,0,,4,138.18,0.0,1.7000000000000002,2.3040000000000003,233.9,100.0,4,1020.0
1998,1,3,21,30,0,0,0,,4,143.67000000000002,0.0,1.6,2.349,233.9,100.0,4,1020.0
1998,1,3,22,0,0,0,0,,4,148.93,0.0,1.6,2.396,234.60000000000002,100.0,4,1020.0
1998,1,3,22,30,0,0,0,,4,153.78,0.0,1.6,2.445,234.60000000000002,100.0,4,1020.0
1998,1,3,23,0,0,0,0,4,4,157.92000000000002,0.0,1.6,2.496,235.9,100.0,4,1020.0
1998,1,3,23,30,0,0,0,4,2,160.86,0.0,1.5,2.529,235.9,100.0,4,1020.0
1998,1,4,0,0,0,0,0,4,2,161.97,0.0,1.5,2.563,238.20000000000002,100.0,4,1020.0
1998,1,4,0,30,0,0,0,4,2,160.93,0.0,1.5,2.56,238.20000000000002,100.0,4,1020.0
1998,1,4,1,0,0,0,0,4,2,158.05,0.0,1.5,2.557,242.20000000000002,100.0,4,1020.0
1998,1,4,1,30,0,0,0,4,2,153.94,0.0,1.4000000000000001,2.5340000000000003,242.20000000000002,100.0,3,1020.0
1998,1,4,2,0,0,0,0,4,2,149.11,0.0,1.4000000000000001,2.511,248.4,100.0,3,1020.0
1998,1,4,2,30,0,0,0,4,2,143.86,0.0,1.3,2.498,248.4,100.0,3,1020.0
1998,1,4,3,0,0,0,0,4,2,138.37,0.0,1.3,2.485,258.7,100.0,3,1020.0
1998,1,4,3,30,0,0,0,4,2,132.76,0.0,1.2000000000000002,2.482,258.7,100.0,3,1020.0
1998,1,4,4,0,0,0,0,4,2,127.09,0.0,1.2000000000000002,2.481,269.0,100.0,3,1020.0
1998,1,4,4,30,0,0,0,7,2,121.42,0.0,1.2000000000000002,2.478,269.0,100.0,3,1020.0
1998,1,4,5,0,0,0,0,7,2,115.78,0.0,1.2000000000000002,2.476,275.90000000000003,100.0,3,1020.0
1998,1,4,5,30,0,0,0,4,2,110.2,0.0,1.1,2.473,275.90000000000003,100.0,3,1020.0
1998,1,4,6,0,0,0,0,1,2,104.72,0.0,1.1,2.47,280.7,100.0,3,1020.0
1998,1,4,6,30,0,0,0,4,2,99.38,0.0,1.1,2.47,280.7,100.0,3,1020.0
1998,1,4,7,0,0,0,0,4,2,94.2,0.0,1.1,2.47,282.0,100.0,3,1020.0
1998,1,4,7,30,0,0,0,1,2,89.23,0.0,1.1,2.471,282.0,100.0,3,1020.0
1998,1,4,8,0,36,226,58,3,3,84.52,0.0,1.2000000000000002,2.473,288.5,99.92,4,1020.0
1998,1,4,8,30,58,379,123,0,3,80.12,0.0,1.2000000000000002,2.469,288.5,99.95,5,1020.0
1998,1,4,9,0,74,483,191,1,4,76.08,0.0,1.2000000000000002,2.466,296.40000000000003,100.0,6,1020.0
1998,1,4,9,30,86,558,254,1,5,72.48,0.0,1.0,2.461,296.40000000000003,93.97,7,1020.0
1998,1,4,10,0,130,333,247,3,6,69.39,0.0,0.9,2.456,298.1,95.85000000000001,8,1020.0
1998,1,4,10,30,101,649,355,0,6,66.87,0.0,0.7000000000000001,2.453,298.1,89.52,8,1020.0
1998,1,4,11,0,158,372,315,3,7,65.01,0.0,0.6000000000000001,2.45,301.40000000000003,90.89,9,1020.0
1998,1,4,11,30,193,142,256,4,7,63.86,0.0,0.5,2.449,301.40000000000003,84.98,10,1020.0
1998,1,4,12,0,201,131,260,4,8,63.45,0.0,0.4,2.449,313.3,84.59,11,1020.0
1998,1,4,12,30,142,498,362,4,8,63.81,0.0,0.30000000000000004,2.45,313.3,84.59,11,1020.0
1998,1,4,13,0,158,377,318,8,9,64.92,0.0,0.2,2.453,330.0,82.48,12,1020.0
1998,1,4,13,30,139,406,299,4,9,66.75,0.0,0.1,2.465,330.0,82.49,12,1020.0
1998,1,4,14,0,138,278,237,4,9,69.23,0.0,0.1,2.478,125.5,86.92,13,1020.0
1998,1,4,14,30,114,280,199,4,9,72.29,0.0,0.30000000000000004,2.497,125.5,92.85000000000001,12,1020.0
1998,1,4,15,0,87,1,87,4,9,75.86,0.0,0.5,2.517,118.80000000000001,87.54,12,1020.0
1998,1,4,15,30,33,0,33,7,9,79.87,0.0,0.6000000000000001,2.527,118.80000000000001,93.57000000000001,11,1020.0
1998,1,4,16,0,15,0,15,7,8,84.26,0.0,0.8,2.5380000000000003,121.60000000000001,88.15,10,1020.0
1998,1,4,16,30,2,0,2,7,8,88.95,0.0,0.8,2.535,121.60000000000001,94.27,9,1020.0
1998,1,4,17,0,0,0,0,7,7,93.91,0.0,0.9,2.533,121.60000000000001,92.7,9,1020.0
1998,1,4,17,30,0,0,0,,7,99.07000000000001,0.0,0.9,2.521,121.60000000000001,99.2,8,1020.0
1998,1,4,18,0,0,0,0,,7,104.41,0.0,0.9,2.509,128.20000000000002,97.98,8,1020.0
1998,1,4,18,30,0,0,0,,7,109.88,0.0,0.9,2.498,128.20000000000002,100.0,8,1020.0
1998,1,4,19,0,0,0,0,,7,115.45,0.0,1.0,2.489,131.9,100.0,8,1020.0
1998,1,4,19,30,0,0,0,4,7,121.09,0.0,1.1,2.485,131.9,100.0,7,1020.0
1998,1,4,20,0,0,0,0,4,7,126.76,0.0,1.2000000000000002,2.482,131.3,100.0,7,1020.0
1998,1,4,20,30,0,0,0,,6,132.43,0.0,1.2000000000000002,2.475,131.3,100.0,7,1020.0
1998,1,4,21,0,0,0,0,,6,138.04,0.0,1.4000000000000001,2.469,132.3,100.0,7,1020.0
1998,1,4,21,30,0,0,0,,6,143.53,0.0,1.4000000000000001,2.458,132.3,100.0,6,1020.0
1998,1,4,22,0,0,0,0,,6,148.78,0.0,1.5,2.447,128.3,100.0,6,1020.0
1998,1,4,22,30,0,0,0,,4,153.63,0.0,1.4000000000000001,2.4290000000000003,128.3,100.0,6,1020.0
1998,1,4,23,0,0,0,0,,4,157.78,0.0,1.3,2.4130000000000003,117.7,100.0,6,1020.0
1998,1,4,23,30,0,0,0,,4,160.72,0.0,1.2000000000000002,2.384,117.7,100.0,6,1020.0
1998,1,5,0,0,0,0,0,,4,161.86,0.0,1.2000000000000002,2.355,110.0,100.0,6,1020.0
1998,1,5,0,30,0,0,0,,4,160.86,0.0,1.2000000000000002,2.326,110.0,100.0,6,1020.0
1998,1,5,1,0,0,0,0,,4,158.01,0.0,1.2000000000000002,2.297,103.5,100.0,6,1020.0
1998,1,5,1,30,0,0,0,,4,153.93,0.0,1.2000000000000002,2.262,103.5,100.0,6,1020.0
1998,1,5,2,0,0,0,0,,4,149.11,0.0,1.3,2.227,97.80000000000001,100.0,6,1020.0
1998,1,5,2,30,0,0,0,,4,143.87,0.0,1.4000000000000001,2.178,97.80000000000001,100.0,5,1020.0
1998,1,5,3,0,0,0,0,,4,138.39000000000001,0.0,1.5,2.129,98.4,100.0,5,1020.0
1998,1,5,3,30,0,0,0,,4,132.78,0.0,1.4000000000000001,2.071,98.4,100.0,5,1020.0
1998,1,5,4,0,0,0,0,,4,127.12,0.0,1.3,2.013,97.80000000000001,100.0,5,1020.0
1998,1,5,4,30,0,0,0,,4,121.44,0.0,1.3,1.96,97.80000000000001,100.0,5,1020.0
1998,1,5,5,0,0,0,0,,4,115.8,0.0,1.4000000000000001,1.9080000000000001,97.2,100.0,5,1020.0
1998,1,5,5,30,0,0,0,,4,110.22,0.0,1.3,1.864,97.2,100.0,5,1020.0
1998,1,5,6,0,0,0,0,,4,104.73,0.0,1.3,1.821,102.0,100.0,5,1020.0
1998,1,5,6,30,0,0,0,,4,99.38,0.0,1.2000000000000002,1.7750000000000001,102.0,100.0,5,1020.0
1998,1,5,7,0,0,0,0,,4,94.2,0.0,1.2000000000000002,1.73,109.4,100.0,5,1020.0
1998,1,5,7,30,0,0,0,4,4,89.22,0.0,1.1,1.682,109.4,100.0,5,1020.0
1998,1,5,8,0,34,296,63,4,4,84.51,0.0,1.1,1.635,120.5,100.0,5,1020.0
1998,1,5,8,30,53,462,132,1,4,80.09,0.0,0.9,1.598,120.5,100.0,5,1030.0
1998,1,5,9,0,55,0,55,4,4,76.05,0.0,0.8,1.562,133.1,100.0,6,1030.0
1998,1,5,9,30,87,0,87,3,4,72.44,0.0,0.8,1.539,133.1,100.0,6,1030.0
1998,1,5,10,0,124,2,125,3,6,69.33,0.0,0.9,1.516,150.8,100.0,6,1030.0
1998,1,5,10,30,137,3,139,4,6,66.8,0.0,1.0,1.488,150.8,100.0,6,1020.0
1998,1,5,11,0,184,113,232,3,6,64.93,0.0,1.1,1.462,158.60000000000002,100.0,7,1020.0
1998,1,5,11,30,186,252,298,3,6,63.76,0.0,1.1,1.437,158.60000000000002,100.0,7,1020.0
1998,1,5,12,0,177,335,328,3,7,63.34,0.0,1.2000000000000002,1.413,170.8,100.0,7,1020.0
1998,1,5,12,30,86,795,438,1,7,63.690000000000005,0.0,1.1,1.403,170.8,100.0,7,1020.0
1998,1,5,13,0,167,325,306,3,7,64.79,0.0,1.1,1.393,198.4,100.0,8,1020.0
1998,1,5,13,30,159,281,271,3,7,66.61,0.0,1.0,1.3820000000000001,198.4,100.0,8,1020.0
1998,1,5,14,0,140,33,152,3,7,69.08,0.0,1.0,1.372,210.5,100.0,8,1020.0
