Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1246198,-,-,-,40.77,-73.94,-5,0,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2017,1,2,13,0,75,0,75,6,2,65.12,0.0,1.6,2.39,72.10000000000001,98.03,4,1020.0
2017,1,2,13,30,80,0,80,6,2,66.96000000000001,0.0,1.7000000000000002,2.392,72.10000000000001,98.0,3,1020.0
2017,1,2,14,0,70,0,70,6,2,69.45,0.0,1.8,2.395,71.3,98.26,3,1020.0
2017,1,2,14,30,58,0,58,9,2,72.52,0.0,1.9000000000000001,2.391,71.3,98.23,3,1020.0
2017,1,2,15,0,43,0,43,6,2,76.10000000000001,0.0,2.0,2.388,71.10000000000001,98.29,3,1020.0
2017,1,2,15,30,28,0,28,6,2,80.11,0.0,1.9000000000000001,2.386,71.10000000000001,100.0,3,1020.0
2017,1,2,16,0,13,0,13,8,2,84.5,0.0,1.9000000000000001,2.384,68.60000000000001,100.0,3,1020.0
2017,1,2,16,30,0,0,0,8,2,89.19,0.0,1.9000000000000001,2.3810000000000002,68.60000000000001,100.0,3,1020.0
2017,1,2,17,0,0,0,0,8,2,94.15,0.0,1.9000000000000001,2.378,59.300000000000004,100.0,3,1020.0
2017,1,2,17,30,0,0,0,8,2,99.31,0.0,1.9000000000000001,2.37,59.300000000000004,100.0,3,1020.0
2017,1,2,18,0,0,0,0,8,2,104.65,0.0,2.0,2.363,53.5,100.0,3,1020.0
2017,1,2,18,30,0,0,0,,2,110.12,0.0,2.0,2.352,53.5,100.0,3,1020.0
2017,1,2,19,0,0,0,0,1,2,115.69,0.0,2.1,2.342,50.900000000000006,100.0,3,1020.0
2017,1,2,19,30,0,0,0,8,2,121.33,0.0,2.1,2.326,50.900000000000006,100.0,3,1020.0
2017,1,2,20,0,0,0,0,8,2,127.0,0.0,2.2,2.311,49.5,100.0,3,1020.0
2017,1,2,20,30,0,0,0,1,2,132.67000000000002,0.0,2.2,2.299,49.5,100.0,3,1020.0
2017,1,2,21,0,0,0,0,3,2,138.28,0.0,2.3000000000000003,2.2880000000000003,54.0,100.0,3,1020.0
2017,1,2,21,30,0,0,0,8,2,143.77,0.0,2.2,2.282,54.0,100.0,3,1020.0
2017,1,2,22,0,0,0,0,8,2,149.03,0.0,2.2,2.277,52.800000000000004,100.0,3,1020.0
2017,1,2,22,30,0,0,0,4,2,153.88,0.0,2.2,2.279,52.800000000000004,100.0,3,1020.0
2017,1,2,23,0,0,0,0,4,2,158.01,0.0,2.2,2.281,48.300000000000004,100.0,3,1020.0
2017,1,2,23,30,0,0,0,4,2,160.93,0.0,2.2,2.285,48.300000000000004,100.0,3,1020.0
2017,1,3,0,0,0,0,0,4,2,162.03,0.0,2.3000000000000003,2.289,51.900000000000006,100.0,3,1020.0
2017,1,3,0,30,0,0,0,8,2,160.96,0.0,2.3000000000000003,2.2880000000000003,51.900000000000006,100.0,3,1020.0
2017,1,3,1,0,0,0,0,8,2,158.06,0.0,2.4000000000000004,2.287,51.6,100.0,4,1020.0
2017,1,3,1,30,0,0,0,8,2,153.94,0.0,2.4000000000000004,2.301,51.6,100.0,4,1020.0
2017,1,3,2,0,0,0,0,8,2,149.09,0.0,2.5,2.316,54.300000000000004,100.0,4,1020.0
2017,1,3,2,30,0,0,0,8,2,143.84,0.0,2.5,2.329,54.300000000000004,100.0,4,1020.0
2017,1,3,3,0,0,0,0,8,2,138.35,0.0,2.5,2.343,51.0,100.0,4,1020.0
2017,1,3,3,30,0,0,0,6,2,132.74,0.0,2.6,2.354,51.0,100.0,4,1010.0
2017,1,3,4,0,0,0,0,8,2,127.07000000000001,0.0,2.8000000000000003,2.365,53.2,100.0,4,1010.0
2017,1,3,4,30,0,0,0,8,2,121.39,0.0,2.8000000000000003,2.39,53.2,100.0,4,1010.0
2017,1,3,5,0,0,0,0,8,2,115.75,0.0,2.8000000000000003,2.416,56.0,100.0,4,1010.0
2017,1,3,5,30,0,0,0,8,2,110.18,0.0,2.8000000000000003,2.436,56.0,100.0,4,1010.0
2017,1,3,6,0,0,0,0,8,2,104.7,0.0,2.8000000000000003,2.456,58.400000000000006,100.0,4,1010.0
2017,1,3,6,30,0,0,0,8,2,99.36,0.0,2.8000000000000003,2.484,58.400000000000006,100.0,4,1010.0
2017,1,3,7,0,0,0,0,8,4,94.19,0.0,2.9000000000000004,2.512,61.6,100.0,4,1010.0
2017,1,3,7,30,0,0,0,,3,89.22,0.0,2.9000000000000004,2.553,61.6,99.99000000000001,4,1010.0
2017,1,3,8,0,8,0,8,8,4,84.52,0.0,3.0,2.595,64.7,100.0,4,1010.0
2017,1,3,8,30,18,0,18,6,4,80.12,0.0,3.0,2.648,64.7,100.0,4,1010.0
2017,1,3,9,0,27,0,27,6,4,76.09,0.0,3.1,2.702,66.4,100.0,4,1010.0
2017,1,3,9,30,37,0,37,8,4,72.5,0.0,3.2,2.779,66.4,100.0,4,1010.0
2017,1,3,10,0,45,0,45,8,4,69.41,0.0,3.3000000000000003,2.857,66.9,100.0,5,1010.0
2017,1,3,10,30,65,0,65,8,4,66.91,0.0,3.3000000000000003,2.9170000000000003,66.9,100.0,5,1010.0
2017,1,3,11,0,45,0,45,8,4,65.06,0.0,3.3000000000000003,2.977,67.5,100.0,5,1010.0
2017,1,3,11,30,102,0,102,6,4,63.910000000000004,0.0,3.2,2.995,67.5,100.0,5,1010.0
2017,1,3,12,0,58,0,58,6,4,63.52,0.0,3.2,3.0140000000000002,66.7,100.0,5,1000.0
2017,1,3,12,30,66,0,66,6,4,63.88,0.0,3.2,3.0380000000000003,66.7,100.0,5,1000.0
2017,1,3,13,0,46,0,46,6,4,65.0,0.0,3.2,3.0620000000000003,64.9,100.0,6,1000.0
2017,1,3,13,30,44,0,44,6,4,66.83,0.0,3.1,3.081,64.9,100.0,6,1000.0
2017,1,3,14,0,39,0,39,8,4,69.31,0.0,3.0,3.1,62.900000000000006,100.0,6,1000.0
2017,1,3,14,30,32,0,32,8,4,72.38,0.0,2.5,2.994,62.900000000000006,100.0,5,1000.0
2017,1,3,15,0,24,0,24,8,4,75.95,0.0,2.0,2.8890000000000002,52.400000000000006,100.0,5,1000.0
2017,1,3,15,30,16,0,16,4,4,79.97,0.0,2.3000000000000003,2.774,52.400000000000006,100.0,5,1000.0
2017,1,3,16,0,7,0,7,4,4,84.35000000000001,0.0,2.6,2.6590000000000003,50.400000000000006,100.0,5,1000.0
2017,1,3,16,30,0,0,0,8,4,89.05,0.0,2.4000000000000004,2.567,50.400000000000006,100.0,5,1000.0
2017,1,3,17,0,0,0,0,8,4,94.0,0.0,2.2,2.475,45.400000000000006,100.0,5,1000.0
2017,1,3,17,30,0,0,0,4,4,99.17,0.0,2.0,2.36,45.400000000000006,100.0,5,1000.0
2017,1,3,18,0,0,0,0,1,4,104.5,0.0,1.8,2.246,36.1,100.0,5,1000.0
2017,1,3,18,30,0,0,0,,4,109.97,0.0,1.6,2.294,36.1,100.0,4,1000.0
2017,1,3,19,0,0,0,0,8,4,115.54,0.0,1.5,2.342,28.400000000000002,100.0,4,990.0
2017,1,3,19,30,0,0,0,1,4,121.18,0.0,1.3,2.496,28.400000000000002,100.0,4,990.0
2017,1,3,20,0,0,0,0,8,4,126.86,0.0,1.1,2.65,12.600000000000001,100.0,4,990.0
2017,1,3,20,30,0,0,0,8,2,132.52,0.0,1.0,2.702,12.600000000000001,100.0,4,990.0
2017,1,3,21,0,0,0,0,8,2,138.13,0.0,1.0,2.754,350.0,100.0,4,990.0
2017,1,3,21,30,0,0,0,8,2,143.62,0.0,1.0,2.707,350.0,100.0,3,990.0
2017,1,3,22,0,0,0,0,6,2,148.88,0.0,1.0,2.66,306.6,100.0,3,990.0
2017,1,3,22,30,0,0,0,8,2,153.73,0.0,1.1,2.564,306.6,100.0,3,990.0
2017,1,3,23,0,0,0,0,8,2,157.87,0.0,1.3,2.469,283.40000000000003,100.0,3,990.0
2017,1,3,23,30,0,0,0,8,2,160.81,0.0,1.3,2.357,283.40000000000003,100.0,3,990.0
2017,1,4,0,0,0,0,0,8,2,161.92000000000002,0.0,1.4000000000000001,2.245,277.90000000000003,100.0,3,990.0
2017,1,4,0,30,0,0,0,3,2,160.9,0.0,1.3,2.172,277.90000000000003,100.0,3,990.0
2017,1,4,1,0,0,0,0,,2,158.03,0.0,1.3,2.099,276.1,100.0,3,990.0
2017,1,4,1,30,0,0,0,4,2,153.93,0.0,1.2000000000000002,2.076,276.1,100.0,2,990.0
2017,1,4,2,0,0,0,0,4,2,149.1,0.0,1.1,2.053,274.40000000000003,100.0,2,990.0
2017,1,4,2,30,0,0,0,3,2,143.85,0.0,1.0,2.09,274.40000000000003,100.0,2,990.0
2017,1,4,3,0,0,0,0,3,2,138.37,0.0,1.0,2.128,264.90000000000003,100.0,2,990.0
2017,1,4,3,30,0,0,0,4,2,132.76,0.0,1.1,2.174,264.90000000000003,100.0,2,990.0
2017,1,4,4,0,0,0,0,8,2,127.09,0.0,1.2000000000000002,2.221,254.60000000000002,100.0,2,990.0
2017,1,4,4,30,0,0,0,4,2,121.42,0.0,1.2000000000000002,2.14,254.60000000000002,100.0,2,990.0
2017,1,4,5,0,0,0,0,4,2,115.77,0.0,1.4000000000000001,2.059,245.70000000000002,100.0,3,990.0
2017,1,4,5,30,0,0,0,4,2,110.2,0.0,1.6,1.959,245.70000000000002,100.0,3,990.0
2017,1,4,6,0,0,0,0,,2,104.72,0.0,1.8,1.86,242.10000000000002,100.0,4,990.0
2017,1,4,6,30,0,0,0,4,2,99.37,0.0,1.7000000000000002,1.802,242.10000000000002,100.0,4,990.0
2017,1,4,7,0,0,0,0,4,2,94.19,0.0,1.6,1.744,246.3,100.0,4,990.0
2017,1,4,7,30,0,0,0,4,2,89.22,0.0,1.5,1.678,246.3,100.0,4,990.0
2017,1,4,8,0,33,11,34,4,4,84.51,0.0,1.4000000000000001,1.613,251.60000000000002,100.0,4,990.0
2017,1,4,8,30,66,48,74,8,4,80.10000000000001,0.0,1.6,1.569,251.60000000000002,100.0,4,990.0
2017,1,4,9,0,98,91,120,8,4,76.06,0.0,1.8,1.5250000000000001,262.0,96.52,5,990.0
2017,1,4,9,30,127,109,160,8,4,72.46000000000001,0.0,1.8,1.487,262.0,96.54,5,990.0
2017,1,4,10,0,148,152,202,8,4,69.36,0.0,1.8,1.449,262.6,92.72,6,990.0
2017,1,4,10,30,165,71,193,8,4,66.84,0.0,1.9000000000000001,1.4020000000000001,262.6,92.72,6,990.0
2017,1,4,11,0,125,0,125,8,5,64.97,0.0,2.1,1.355,261.0,87.49,7,990.0
2017,1,4,11,30,132,0,132,8,5,63.82,0.0,2.2,1.309,261.0,87.48,7,990.0
2017,1,4,12,0,134,0,134,8,4,63.410000000000004,0.0,2.4000000000000004,1.2630000000000001,266.5,79.65,8,990.0
2017,1,4,12,30,194,229,296,8,4,63.77,0.0,2.4000000000000004,1.214,266.5,79.65,8,990.0
2017,1,4,13,0,179,242,282,4,4,64.87,0.0,2.5,1.166,270.3,76.35000000000001,9,990.0
2017,1,4,13,30,78,779,386,1,4,66.7,0.0,2.5,1.095,270.3,76.37,8,990.0
2017,1,4,14,0,73,753,341,1,3,69.17,0.0,2.5,1.024,272.8,73.25,8,990.0
2017,1,4,14,30,67,709,284,1,3,72.23,0.0,2.4000000000000004,0.9410000000000001,272.8,78.43,7,990.0
2017,1,4,15,0,57,662,219,1,2,75.81,0.0,2.4000000000000004,0.859,273.40000000000003,75.09,7,1000.0
2017,1,4,15,30,47,563,146,1,2,79.82000000000001,0.0,2.4000000000000004,0.775,273.40000000000003,80.46000000000001,6,1000.0
2017,1,4,16,0,31,432,74,1,1,84.2,0.0,2.5,0.6920000000000001,273.5,79.03,6,1000.0
2017,1,4,16,30,11,152,13,1,1,88.9,0.0,2.6,0.604,273.5,84.79,5,1000.0
2017,1,4,17,0,0,0,0,,0,93.85000000000001,0.0,2.8000000000000003,0.517,276.40000000000003,75.23,4,1000.0
2017,1,4,17,30,0,0,0,1,0,99.02,0.0,2.8000000000000003,0.463,276.40000000000003,80.76,3,1000.0
2017,1,4,18,0,0,0,0,1,-1,104.36,0.0,2.9000000000000004,0.41000000000000003,279.90000000000003,72.57000000000001,3,1000.0
2017,1,4,18,30,0,0,0,1,-1,109.83,0.0,2.9000000000000004,0.392,279.90000000000003,77.94,2,1000.0
2017,1,4,19,0,0,0,0,1,-2,115.4,0.0,2.9000000000000004,0.374,281.1,76.35000000000001,2,1000.0
2017,1,4,19,30,0,0,0,1,-2,121.04,0.0,2.9000000000000004,0.367,281.1,76.38,1,1000.0
2017,1,4,20,0,0,0,0,1,-3,126.71000000000001,0.0,3.0,0.36,279.3,69.52,1,1000.0
2017,1,4,20,30,0,0,0,1,-3,132.37,0.0,2.9000000000000004,0.358,279.3,74.74,0,1000.0
2017,1,4,21,0,0,0,0,1,-4,137.99,0.0,2.9000000000000004,0.357,275.5,70.10000000000001,0,1000.0
2017,1,4,21,30,0,0,0,1,-4,143.47,0.0,2.8000000000000003,0.354,275.5,70.13,0,1000.0
2017,1,4,22,0,0,0,0,1,-5,148.73,0.0,2.8000000000000003,0.352,271.8,67.58,0,1000.0
2017,1,4,22,30,0,0,0,1,-5,153.58,0.0,2.8000000000000003,0.34400000000000003,271.8,67.61,0,1000.0
2017,1,4,23,0,0,0,0,1,-5,157.72,0.0,2.8000000000000003,0.337,269.7,69.73,0,1000.0
2017,1,4,23,30,0,0,0,1,-5,160.67000000000002,0.0,2.7,0.327,269.7,69.75,0,1000.0
2017,1,5,0,0,0,0,0,1,-6,161.81,0.0,2.7,0.318,268.90000000000003,66.87,-1,1000.0
2017,1,5,0,30,0,0,0,1,-6,160.82,0.0,2.6,0.312,268.90000000000003,66.89,-1,1000.0
2017,1,5,1,0,0,0,0,1,-6,157.99,0.0,2.6,0.306,270.90000000000003,69.44,-1,1000.0
2017,1,5,1,30,0,0,0,1,-6,153.91,0.0,2.5,0.308,270.90000000000003,69.48,-1,1000.0
2017,1,5,2,0,0,0,0,1,-7,149.1,0.0,2.5,0.311,274.2,67.42,-1,1000.0
2017,1,5,2,30,0,0,0,1,-7,143.86,0.0,2.4000000000000004,0.319,274.2,67.44,-1,1010.0
2017,1,5,3,0,0,0,0,1,-7,138.39000000000001,0.0,2.4000000000000004,0.328,274.0,66.15,-2,1010.0
2017,1,5,3,30,0,0,0,1,-7,132.78,0.0,2.4000000000000004,0.343,274.0,66.18,-2,1010.0
2017,1,5,4,0,0,0,0,1,-7,127.11,0.0,2.4000000000000004,0.358,271.1,65.27,-2,1010.0
2017,1,5,4,30,0,0,0,1,-7,121.44,0.0,2.3000000000000003,0.369,271.1,65.3,-2,1010.0
2017,1,5,5,0,0,0,0,1,-7,115.79,0.0,2.3000000000000003,0.381,271.7,64.67,-2,1010.0
2017,1,5,5,30,0,0,0,1,-7,110.21000000000001,0.0,2.1,0.386,271.7,64.7,-2,1010.0
2017,1,5,6,0,0,0,0,1,-7,104.73,0.0,2.0,0.392,271.90000000000003,69.15,-2,1010.0
2017,1,5,6,30,0,0,0,1,-7,99.38,0.0,1.9000000000000001,0.406,271.90000000000003,69.17,-2,1010.0
2017,1,5,7,0,0,0,0,8,-7,94.19,0.0,1.9000000000000001,0.421,270.90000000000003,69.37,-3,1010.0
2017,1,5,7,30,0,0,0,8,-7,89.21000000000001,0.0,2.0,0.443,270.90000000000003,64.43,-2,1010.0
2017,1,5,8,0,34,92,43,8,-8,84.49,0.0,2.3000000000000003,0.466,276.3,62.77,-2,1010.0
2017,1,5,8,30,66,132,89,8,-8,80.07000000000001,0.0,2.4000000000000004,0.497,276.3,58.34,-1,1010.0
2017,1,5,9,0,96,157,134,8,-8,76.02,0.0,2.6,0.529,279.1,56.050000000000004,-1,1010.0
2017,1,5,9,30,124,170,176,8,-8,72.41,0.0,2.5,0.5660000000000001,279.1,56.050000000000004,-1,1010.0
2017,1,5,10,0,147,170,208,8,-8,69.3,0.0,2.4000000000000004,0.603,274.8,55.97,-1,1010.0
2017,1,5,10,30,169,143,226,8,-8,66.77,0.0,2.3000000000000003,0.637,274.8,55.96,0,1010.0
2017,1,5,11,0,168,317,303,8,-8,64.89,0.0,2.3000000000000003,0.671,270.5,56.31,0,1010.0
2017,1,5,11,30,187,257,301,8,-8,63.72,0.0,2.2,0.6950000000000001,270.5,56.29,0,1010.0
2017,1,5,12,0,147,495,370,8,-8,63.300000000000004,0.0,2.2,0.719,267.2,56.79,0,1010.0
2017,1,5,12,30,128,571,381,8,-8,63.64,0.0,2.1,0.737,267.2,52.79,0,1010.0
2017,1,5,13,0,133,545,366,,-8,64.74,0.0,2.1,0.755,261.6,53.42,0,1010.0
